# Oscilloscope Data

# Seconds	force_sensor_R.filtered_adc
41.279	33252
41.290	33252
41.299	33250
41.309	33253
41.319	33253
41.329	33252
41.340	33248
41.349	33247
41.359	33253
41.369	33253
41.379	33252
41.389	33249
41.399	33251
41.409	33250
41.419	33252
41.429	33250
41.440	33249
41.449	33251
41.460	33251
41.469	33252
41.479	33253
41.504	33254
41.509	33249
41.519	33250
41.529	33248
41.540	33251
41.549	33252
41.559	33251
41.569	33252
41.581	33253
41.589	33253
41.599	33250
41.609	33251
41.619	33254
41.629	33253
41.640	33252
41.649	33250
41.659	33252
41.671	33251
41.679	33251
41.689	33249
41.699	33252
41.709	33252
41.719	33250
41.729	33250
41.739	33252
41.749	33252
41.759	33253
41.769	33252
41.779	33250
41.790	33252
41.799	33252
41.809	33251
41.819	33251
41.829	33249
41.839	33250
41.849	33249
41.859	33250
41.869	33251
41.879	33251
41.889	33250
41.899	33251
41.909	33252
41.919	33252
41.929	33251
41.939	33251
41.949	33252
41.959	33250
41.969	33251
41.979	33250
41.990	33250
41.999	33251
42.009	33252
42.019	33249
42.029	33250
42.039	33251
42.049	33248
42.059	33252
42.069	33252
42.079	33250
42.089	33249
42.099	33251
42.109	33253
42.119	33249
42.136	33251
42.140	33250
42.149	33248
42.159	33249
42.169	33249
42.179	33252
42.190	33250
42.199	33249
42.209	33251
42.219	33251
42.229	33251
42.239	33251
42.249	33252
42.259	33251
42.269	33253
42.279	33253
42.290	33252
42.299	33251
42.309	33252
42.319	33250
42.329	33250
42.339	33248
42.349	33251
42.359	33251
42.369	33250
42.379	33251
42.390	33250
42.399	33252
42.409	33251
42.419	33251
42.429	33252
42.439	33252
42.449	33251
42.459	33253
42.469	33252
42.479	33251
42.490	33250
42.500	33254
42.509	33250
42.519	33249
42.529	33250
42.540	33250
42.549	33251
42.559	33250
42.569	33247
42.579	33249
42.589	33250
42.599	33250
42.609	33252
42.619	33252
42.630	33250
42.639	33251
42.649	33250
42.659	33252
42.669	33251
42.679	33251
42.690	33252
42.699	33251
42.709	33248
42.719	33252
42.729	33251
42.739	33251
42.749	33252
42.759	33253
42.769	33251
42.779	33253
42.789	33254
42.799	33253
42.809	33254
42.819	33257
42.829	33255
42.839	33252
42.849	33251
42.859	33252
42.869	33253
42.879	33251
42.890	33252
42.899	33250
42.909	33250
42.919	33252
42.929	33250
42.939	33252
42.950	33253
42.959	33253
42.969	33250
42.979	33250
42.989	33251
42.999	33251
43.009	33251
43.019	33250
43.033	33251
43.039	33249
43.049	33251
43.059	33252
43.073	33249
43.079	33248
43.090	33251
43.099	33254
43.110	33251
43.119	33251
43.130	33251
43.139	33251
43.149	33250
43.159	33251
43.169	33249
43.179	33253
43.190	33250
43.199	33250
43.209	33250
43.219	33250
43.229	33251
43.239	33249
43.249	33251
43.259	33252
43.269	33250
43.279	33253
43.289	33253
43.299	33253
43.309	33251
43.319	33252
43.329	33252
43.339	33253
43.349	33251
43.359	33251
43.369	33251
43.379	33251
43.390	33252
43.399	33252
43.409	33253
43.419	33252
43.429	33252
43.439	33254
43.449	33251
43.459	33251
43.469	33249
43.479	33251
43.490	33253
43.499	33249
43.509	33251
43.519	33252
43.529	33253
43.539	33252
43.549	33251
43.559	33254
43.569	33253
43.579	33253
43.589	33253
43.599	33252
43.609	33252
43.619	33252
43.629	33251
43.640	33251
43.650	33254
43.659	33254
43.673	33252
43.679	33250
43.689	33253
43.699	33252
43.709	33250
43.719	33248
43.729	33250
43.739	33250
43.749	33252
43.759	33249
43.769	33252
43.779	33250
43.789	33252
43.799	33252
43.812	33253
43.819	33253
43.829	33254
43.839	33251
43.852	33251
43.859	33251
43.871	33253
43.879	33253
43.889	33250
43.915	33250
43.919	33251
43.931	33250
43.939	33251
43.949	33252
43.959	33253
43.969	33251
43.979	33252
43.990	33249
43.999	33249
44.009	33250
44.019	33250
44.029	33253
44.039	33250
44.049	33252
44.059	33249
44.069	33249
44.079	33253
44.090	33251
44.099	33251
44.109	33250
44.119	33251
44.129	33250
44.140	33252
44.149	33249
44.159	33250
44.169	33252
44.179	33250
44.189	33251
44.199	33250
44.209	33248
44.219	33251
44.229	33250
44.239	33250
44.249	33252
44.259	33249
44.269	33250
44.279	33250
44.289	33252
44.299	33252
44.309	33250
44.319	33251
44.329	33250
44.340	33249
44.349	33246
44.359	33251
44.373	33253
44.379	33251
44.390	33253
44.399	33253
44.409	33255
44.419	33254
44.429	33252
44.439	33252
44.449	33253
44.460	33252
44.469	33250
44.479	33249
44.490	33252
44.499	33250
44.509	33252
44.519	33252
44.529	33251
44.540	33252
44.549	33253
44.559	33251
44.569	33251
44.579	33251
44.589	33252
44.599	33251
44.609	33251
44.619	33248
44.630	33249
44.639	33251
44.649	33252
44.659	33252
44.669	33254
44.679	33253
44.690	33252
44.699	33253
44.709	33252
44.719	33252
44.729	33250
44.739	33249
44.749	33250
44.759	33246
44.769	33250
44.779	33250
44.789	33251
44.799	33255
44.809	33254
44.819	33252
44.829	33250
44.839	33252
44.849	33248
44.859	33250
44.869	33251
44.879	33251
44.890	33252
44.899	33253
44.909	33250
44.919	33254
44.929	33253
44.939	33250
44.949	33250
44.959	33248
44.969	33251
44.979	33248
44.989	33249
44.999	33252
45.009	33254
45.019	33254
45.029	33252
45.039	33252
45.049	33251
45.059	33249
45.069	33249
45.079	33251
45.089	33252
45.099	33250
45.109	33252
45.119	33253
45.129	33252
45.140	33253
45.149	33252
45.159	33250
45.169	33250
45.179	33244
45.192	33246
45.199	33253
45.209	33255
45.219	33256
45.229	33253
45.239	33251
45.249	33253
45.259	33249
45.270	33248
45.279	33250
45.289	33251
45.299	33253
45.312	33253
45.319	33252
45.329	33252
45.340	33259
45.349	33253
45.359	33254
45.373	33253
45.379	33250
45.390	33252
45.399	33248
45.409	33247
45.419	33247
45.429	33254
45.439	33255
45.456	33256
45.461	33254
45.470	33254
45.479	33256
45.490	33253
45.499	33252
45.509	33250
45.519	33248
45.529	33247
45.540	33251
45.549	33253
45.559	33255
45.569	33254
45.579	33251
45.589	33253
45.599	33251
45.609	33248
45.619	33251
45.629	33253
45.640	33252
45.649	33250
45.659	33250
45.669	33251
45.679	33251
45.689	33255
45.699	33254
45.709	33253
45.719	33250
45.729	33251
45.739	33253
45.749	33253
45.759	33252
45.769	33251
45.779	33250
45.789	33252
45.799	33251
45.809	33253
45.819	33252
45.829	33254
45.839	33254
45.849	33254
45.859	33251
45.869	33255
45.879	33253
45.890	33250
45.899	33246
45.909	33250
45.919	33250
45.929	33252
45.939	33252
45.949	33252
45.959	33253
45.969	33253
45.979	33255
45.989	33255
46.001	33253
46.009	33252
46.019	33250
46.029	33252
46.039	33250
46.049	33251
46.059	33248
46.069	33253
46.082	33254
46.090	33254
46.099	33254
46.109	33254
46.119	33250
46.129	33254
46.139	33253
46.149	33249
46.159	33249
46.169	33250
46.179	33253
46.190	33252
46.199	33252
46.209	33253
46.219	33253
46.229	33252
46.239	33251
46.249	33252
46.259	33250
46.269	33251
46.280	33250
46.293	33250
46.299	33250
46.312	33251
46.319	33254
46.329	33254
46.339	33252
46.349	33250
46.403	33250
46.411	33249
46.419	33251
46.429	33252
46.444	33253
46.456	33250
46.466	33252
46.475	33253
46.480	33251
46.492	33250
46.499	33250
46.509	33251
46.519	33247
46.529	33249
46.540	33251
46.549	33254
46.559	33253
46.569	33254
46.588	33255
46.591	33253
46.599	33254
46.609	33250
46.648	33250
46.652	33252
46.659	33254
46.669	33252
46.679	33254
46.689	33254
46.699	33251
46.717	33252
46.722	33251
46.729	33253
46.739	33252
46.749	33251
46.759	33253
46.774	33249
46.785	33253
46.803	33253
46.810	33254
46.819	33253
46.829	33252
46.839	33251
46.850	33250
46.859	33250
46.869	33251
46.879	33253
46.890	33252
46.918	33255
46.925	33253
46.931	33255
46.939	33252
46.949	33252
46.959	33251
46.969	33251
46.979	33248
46.990	33250
46.999	33251
47.009	33252
47.019	33253
47.029	33254
47.040	33254
47.049	33255
47.059	33252
47.069	33254
47.079	33251
47.090	33252
47.099	33250
47.109	33253
47.119	33251
47.129	33252
47.139	33254
47.149	33253
47.159	33253
47.169	33252
47.179	33252
47.190	33252
47.199	33248
47.209	33252
47.219	33252
47.229	33253
47.239	33253
47.249	33253
47.259	33252
47.269	33251
47.279	33254
47.289	33253
47.299	33252
47.309	33253
47.319	33254
47.329	33253
47.340	33251
47.351	33252
47.359	33251
47.369	33252
47.379	33252
47.399	33251
47.406	33252
47.414	33250
47.419	33252
47.429	33255
47.439	33255
47.449	33251
47.459	33251
47.469	33255
47.479	33251
47.490	33253
47.499	33247
47.509	33255
47.521	33258
47.529	33255
47.539	33252
47.549	33250
47.559	33253
47.569	33255
47.579	33254
47.589	33249
47.599	33249
47.610	33252
47.619	33251
47.629	33253
47.640	33254
47.649	33254
47.659	33253
47.669	33252
47.679	33255
47.689	33252
47.699	33253
47.709	33249
47.719	33249
47.729	33249
47.739	33250
47.749	33252
47.759	33252
47.769	33249
47.779	33252
47.790	33255
47.799	33252
47.809	33253
47.819	33254
47.829	33251
47.839	33251
47.849	33252
47.859	33252
47.869	33251
47.879	33252
47.890	33253
47.899	33252
47.909	33254
47.919	33251
47.930	33251
47.940	33250
47.949	33252
47.959	33251
47.969	33252
47.979	33250
47.991	33253
47.999	33251
48.009	33251
48.019	33250
48.029	33247
48.039	33255
48.049	33254
48.059	33251
48.069	33253
48.079	33253
48.090	33260
48.099	33262
48.109	33258
48.119	33255
48.129	33250
48.140	33248
48.149	33246
48.161	33243
48.169	33242
48.179	33246
48.190	33250
48.199	33254
48.209	33261
48.219	33260
48.232	33260
48.239	33257
48.249	33252
48.259	33248
48.269	33246
48.279	33242
48.289	33242
48.299	33247
48.309	33250
48.319	33255
48.329	33259
48.346	33253
48.359	33252
48.369	33253
48.379	33251
48.389	33245
48.399	33243
48.409	33246
48.419	33249
48.429	33251
48.439	33252
48.449	33252
48.459	33253
48.469	33254
48.479	33253
48.490	33251
48.499	33251
48.512	33251
48.519	33249
48.529	33249
48.539	33252
48.549	33249
48.559	33253
48.569	33251
48.579	33250
48.589	33253
48.599	33253
48.609	33254
48.619	33249
48.629	33249
48.640	33249
48.649	33248
48.659	33249
48.669	33247
48.679	33251
48.689	33255
48.699	33255
48.709	33253
48.719	33253
48.729	33256
48.739	33252
48.749	33251
48.759	33240
48.769	33240
48.779	33241
48.790	33244
48.799	33247
48.809	33251
48.819	33255
48.829	33260
48.839	33258
48.849	33256
48.859	33251
48.873	33249
48.879	33246
48.890	33245
48.899	33245
48.909	33245
48.919	33250
48.929	33252
48.939	33250
48.949	33260
48.965	33255
48.971	33255
48.979	33251
48.989	33248
49.000	33247
49.009	33247
49.019	33247
49.029	33247
49.039	33251
49.050	33254
49.062	33256
49.069	33257
49.079	33257
49.089	33253
49.099	33251
49.109	33250
49.119	33252
49.129	33247
49.139	33250
49.149	33249
49.159	33252
49.169	33253
49.179	33253
49.190	33254
49.199	33257
49.209	33253
49.219	33252
49.229	33251
49.239	33252
49.249	33247
49.259	33251
49.269	33250
49.279	33249
49.289	33250
49.299	33251
49.309	33252
49.319	33253
49.329	33255
49.340	33252
49.349	33249
49.359	33249
49.369	33248
49.379	33247
49.389	33251
49.399	33253
49.409	33251
49.419	33253
49.429	33251
49.439	33256
49.449	33253
49.459	33249
49.469	33253
49.479	33249
49.490	33251
49.499	33251
49.509	33249
49.519	33252
49.529	33253
49.540	33253
49.549	33255
49.559	33253
49.569	33255
49.579	33251
49.590	33253
49.599	33251
49.609	33248
49.619	33251
49.629	33253
49.640	33251
49.650	33253
49.659	33254
49.669	33252
49.679	33251
49.689	33254
49.699	33253
49.709	33253
49.719	33253
49.729	33252
49.739	33251
49.749	33251
49.759	33247
49.769	33249
49.779	33252
49.789	33251
49.799	33255
49.809	33250
49.819	33251
49.829	33251
49.839	33250
49.849	33250
49.859	33252
49.869	33252
49.879	33254
49.890	33251
49.899	33253
49.909	33254
49.919	33251
49.929	33256
49.939	33252
49.949	33253
49.959	33252
49.969	33251
49.979	33251
49.989	33252
49.999	33251
50.009	33252
50.019	33250
50.029	33254
50.039	33251
50.049	33253
50.059	33252
50.069	33251
50.079	33252
50.089	33251
50.099	33251
50.109	33253
50.119	33250
50.135	33253
50.148	33254
50.151	33253
50.159	33254
50.169	33253
50.179	33254
50.190	33252
50.199	33251
50.209	33254
50.219	33252
50.229	33255
50.239	33253
50.249	33255
50.259	33252
50.269	33253
50.280	33255
50.289	33254
50.299	33253
50.309	33254
50.319	33254
50.329	33253
50.340	33252
50.349	33253
50.359	33253
50.369	33250
50.379	33250
50.389	33253
50.407	33254
50.412	33255
50.419	33251
50.429	33252
50.439	33248
50.449	33251
50.459	33254
50.469	33252
50.479	33248
50.489	33249
50.499	33254
50.509	33254
50.519	33254
50.529	33253
50.539	33252
50.549	33251
50.559	33252
50.569	33247
50.579	33247
50.589	33249
50.599	33250
50.609	33253
50.619	33254
50.629	33254
50.640	33252
50.649	33252
50.659	33252
50.671	33251
50.679	33254
50.689	33252
50.699	33249
50.709	33249
50.719	33252
50.729	33255
50.739	33253
50.749	33254
50.759	33259
50.769	33252
50.784	33253
50.791	33251
50.802	33252
50.811	33249
50.819	33248
50.829	33247
50.839	33249
50.849	33252
50.859	33251
50.869	33255
50.879	33254
50.890	33255
50.899	33254
50.909	33254
50.919	33251
50.929	33251
50.939	33252
50.949	33248
50.959	33250
50.969	33253
50.979	33252
50.989	33252
50.999	33258
51.009	33254
51.019	33254
51.029	33251
51.040	33250
51.049	33249
51.059	33250
51.069	33249
51.079	33252
51.089	33251
51.099	33251
51.109	33252
51.119	33252
51.129	33252
51.139	33250
51.149	33253
51.159	33251
51.169	33248
51.179	33252
51.190	33249
51.199	33252
51.209	33251
51.219	33250
51.229	33251
51.239	33254
51.249	33251
51.259	33250
51.269	33252
51.279	33249
51.290	33251
51.299	33248
51.309	33246
51.319	33248
51.329	33248
51.339	33253
51.349	33253
51.359	33254
51.369	33254
51.379	33255
51.390	33255
51.399	33254
51.410	33253
51.419	33252
51.429	33247
51.440	33247
51.452	33247
51.459	33250
51.469	33250
51.479	33253
51.495	33251
51.499	33250
51.509	33250
51.519	33253
51.529	33251
51.540	33254
51.549	33253
51.559	33250
51.569	33251
51.579	33250
51.590	33249
51.599	33248
51.609	33251
51.619	33254
51.629	33251
51.640	33254
51.649	33251
51.659	33253
51.669	33254
51.679	33252
51.690	33252
51.699	33250
51.709	33249
51.719	33250
51.729	33250
51.740	33248
51.749	33251
51.759	33255
51.769	33256
51.779	33252
51.789	33252
51.799	33253
51.809	33252
51.819	33247
51.830	33250
51.839	33249
51.849	33251
51.859	33252
51.869	33255
51.879	33254
51.890	33252
51.899	33252
51.909	33253
51.919	33249
51.940	33251
51.949	33249
51.959	33252
51.969	33252
51.979	33253
51.989	33252
51.999	33251
52.009	33255
52.019	33253
52.029	33252
52.040	33255
52.049	33254
52.059	33254
52.069	33250
52.079	33250
52.089	33251
52.099	33251
52.109	33251
52.119	33252
52.129	33251
52.139	33253
52.149	33253
52.159	33251
52.170	33252
52.179	33253
52.190	33253
52.199	33250
52.209	33250
52.219	33251
52.229	33251
52.240	33251
52.249	33250
52.259	33252
52.269	33251
52.279	33248
52.290	33252
52.299	33252
52.309	33249
52.319	33250
52.329	33250
52.339	33252
52.350	33251
52.359	33251
52.369	33250
52.379	33253
52.390	33252
52.399	33251
52.409	33248
52.419	33250
52.430	33249
52.439	33251
52.449	33252
52.459	33253
52.469	33251
52.479	33253
52.489	33252
52.499	33252
52.509	33251
52.519	33253
52.529	33249
52.540	33249
52.549	33252
52.559	33250
52.569	33252
52.579	33254
52.589	33249
52.604	33252
52.613	33251
52.619	33251
52.629	33250
52.640	33251
52.650	33249
52.659	33250
52.669	33253
52.679	33254
52.690	33252
52.699	33251
52.709	33252
52.719	33254
52.729	33253
52.739	33255
52.749	33254
52.759	33250
52.769	33252
52.779	33248
52.789	33252
52.799	33251
52.809	33252
52.819	33253
52.829	33251
52.840	33251
52.849	33252
52.859	33252
52.869	33253
52.879	33250
52.889	33253
52.899	33252
52.909	33248
52.919	33253
52.929	33250
52.939	33250
52.949	33253
52.959	33252
52.969	33253
52.979	33253
52.989	33249
52.999	33253
53.009	33253
53.019	33253
53.029	33253
53.040	33252
53.049	33252
53.059	33251
53.069	33249
53.079	33251
53.089	33253
53.099	33250
53.109	33249
53.119	33248
53.129	33252
53.139	33252
53.149	33249
53.159	33254
53.169	33251
53.179	33252
53.190	33250
53.199	33250
53.209	33250
53.219	33250
53.229	33252
53.239	33254
53.249	33251
53.259	33251
53.269	33252
53.279	33252
53.289	33253
53.299	33251
53.309	33253
53.319	33251
53.329	33253
53.339	33251
53.349	33251
53.359	33252
53.373	33252
53.379	33253
53.389	33250
53.399	33249
53.409	33250
53.419	33254
53.430	33252
53.440	33252
53.449	33250
53.459	33251
53.469	33253
53.479	33251
53.489	33251
53.499	33250
53.509	33251
53.519	33251
53.529	33251
53.540	33252
53.549	33252
53.559	33251
53.569	33252
53.579	33252
53.591	33252
53.599	33251
53.609	33254
53.619	33253
53.629	33250
53.639	33252
53.649	33253
53.659	33251
53.669	33254
53.679	33249
53.690	33251
53.699	33250
53.709	33249
53.719	33250
53.729	33249
53.740	33250
53.753	33250
53.761	33251
53.769	33253
53.779	33251
53.789	33252
53.799	33251
53.809	33254
53.819	33255
53.829	33251
53.839	33251
53.849	33250
53.859	33249
53.869	33250
53.879	33248
53.890	33254
53.899	33252
53.909	33251
53.919	33250
53.929	33251
53.939	33249
53.949	33250
53.959	33251
53.980	33250
53.991	33250
53.999	33254
54.009	33249
54.019	33251
54.029	33253
54.040	33248
54.051	33254
54.059	33250
54.069	33250
54.079	33250
54.089	33252
54.107	33252
54.117	33249
54.120	33249
54.129	33251
54.139	33251
54.149	33253
54.159	33252
54.169	33248
54.179	33252
54.189	33250
54.199	33250
54.209	33252
54.219	33252
54.229	33250
54.239	33251
54.249	33251
54.259	33250
54.269	33251
54.279	33253
54.290	33256
54.302	33249
54.309	33251
54.319	33251
54.329	33251
54.339	33251
54.349	33252
54.359	33253
54.369	33252
54.379	33253
54.389	33254
54.399	33253
54.409	33251
54.419	33251
54.429	33253
54.441	33250
54.451	33249
54.459	33251
54.469	33253
54.479	33253
54.489	33252
54.499	33250
54.509	33250
54.519	33250
54.529	33251
54.540	33251
54.549	33252
54.559	33250
54.569	33250
54.579	33252
54.589	33251
54.599	33253
54.609	33251
54.619	33251
54.630	33250
54.640	33251
54.649	33253
54.659	33252
54.673	33251
54.679	33250
54.693	33252
54.702	33252
54.709	33250
54.719	33252
54.731	33252
54.740	33251
54.749	33252
54.759	33252
54.773	33253
54.779	33253
54.794	33251
54.799	33254
54.809	33252
54.819	33250
54.833	33248
54.840	33251
54.851	33251
54.859	33252
54.869	33250
54.879	33252
54.890	33253
54.900	33254
54.909	33253
54.919	33252
54.929	33251
54.939	33251
54.950	33252
54.959	33253
54.977	33248
54.980	33250
54.990	33253
54.999	33250
55.009	33252
55.019	33249
55.029	33247
55.039	33251
55.049	33253
55.059	33252
55.069	33253
55.079	33250
55.089	33250
55.099	33247
55.109	33251
55.119	33251
55.129	33252
55.139	33251
55.149	33251
55.159	33252
55.169	33251
55.179	33253
55.189	33253
55.199	33251
55.209	33252
55.220	33251
55.229	33250
55.239	33250
55.249	33252
55.259	33252
55.269	33251
55.279	33255
55.289	33252
55.299	33252
55.309	33252
55.319	33253
55.329	33252
55.339	33250
55.349	33250
55.359	33250
55.369	33253
55.379	33250
55.389	33251
55.399	33253
55.409	33251
55.419	33253
55.430	33251
55.439	33249
55.449	33251
55.466	33252
55.471	33251
55.481	33249
55.490	33250
55.499	33250
55.509	33253
55.519	33250
55.529	33250
55.540	33249
55.549	33251
55.559	33252
55.569	33251
55.579	33250
55.592	33253
55.599	33249
55.617	33250
55.620	33249
55.629	33249
55.639	33249
55.649	33250
55.659	33250
55.669	33250
55.679	33250
55.689	33255
55.699	33251
55.709	33252
55.719	33251
55.729	33249
55.740	33252
55.749	33251
55.759	33249
55.769	33250
55.779	33252
55.789	33250
55.799	33248
55.809	33251
55.819	33252
55.829	33252
55.839	33250
55.849	33250
55.859	33251
55.869	33248
55.879	33253
55.890	33250
55.899	33249
55.909	33251
55.923	33250
55.929	33252
55.939	33250
